Index,AZT,DPT,AZN,DPN,AZP,DPP,Strike,Dip,Rake,Misfit,Extra
109,126.650890157,46.4988358319,17.309977261,17.447865423,272.943356006,38.2896048139,302,18,14,0.0159583481537,"[15, 'TAYAK', 1224817, array([-4.89998148,  0.74196978, -0.21179311]), array([-0.98682913,  0.15078749, -0.05857818])]"
88,115.021194788,50.0372579697,12.9440902539,9.94466055312,275.008799896,38.2166472139,194,84,100,0.0160755929764,"[15, 'TAYAK', 793400, array([-4.88083155,  0.81519761, -0.33101249]), array([-0.98682913,  0.15078749, -0.05857818])]"
10,157.4497828,29.4083326662,39.349850625,39.8829873456,271.751903992,36.1343744331,36,86,-130,0.0161092589169,"[15, 'TAYAK', 153565, array([-4.87079954,  0.80843228, -0.24148574]), array([-0.98682913,  0.15078749, -0.05857818])]"
159,105.602916276,51.2460038881,9.7339534925,4.69226129988,276.009206212,38.3606722079,334,8,54,0.0161455538742,"[15, 'TAYAK', 1353537, array([-4.88076773,  0.78705306, -0.35905352]), array([-0.98682913,  0.15078749, -0.05857818])]"
57,55.7622192344,44.5567287141,168.76763173,21.6487475166,276.540577006,37.5620944448,68,22,170,0.0163116289325,"[15, 'TAYAK', 277555, array([-4.8887228 ,  0.69231611, -0.22978911]), array([-0.98682913,  0.15078749, -0.05857818])]"
145,10.7393711217,7.92414270167,111.686197271,53.759406178,275.127292677,35.0910839291,318,72,-32,0.0164323163885,"[15, 'TAYAK', 1294454, array([-4.86838103,  0.6755017 , -0.33298052]), array([-0.98682913,  0.15078749, -0.05857818])]"
51,59.25897659,46.3002837833,170.859856091,19.3817503676,276.403656594,37.2976289504,66,20,166,0.0166025238363,"[15, 'TAYAK', 269273, array([-4.8760168 ,  0.77392037, -0.21264611]), array([-0.98682913,  0.15078749, -0.05857818])]"
154,27.0008145343,25.5914283972,144.235975683,43.6976659602,277.075182783,35.434817189,330,84,-46,0.0166897159845,"[15, 'TAYAK', 1344127, array([-4.8604419 ,  0.685501  , -0.34769303]), array([-0.98682913,  0.15078749, -0.05857818])]"
126,170.893956845,16.3647456922,60.9738302403,49.2429407033,273.249698425,36.0808077997,306,52,-16,0.0168024338655,"[15, 'TAYAK', 1244062, array([-4.88196002,  0.70020008, -0.35919535]), array([-0.98682913,  0.15078749, -0.05857818])]"
15,85.9392147401,50.8605413142,182.275670057,5.13246985564,276.397771303,38.6703455127,42,8,130,0.0169439380121,"[15, 'TAYAK', 170975, array([-4.8994153 ,  0.66503594, -0.30480673]), array([-0.98682913,  0.15078749, -0.05857818])]"
70,46.140408224,40.4388086055,163.06308091,27.9814433215,276.499078046,36.8183652608,162,88,62,0.0174968776333,"[15, 'TAYAK', 664141, array([-4.87675893,  0.73510708, -0.20346134]), array([-0.98682913,  0.15078749, -0.05857818])]"
102,147.919978213,36.8455908816,30.0,32.0,272.080021787,36.8455908816,300,32,0,0.0175406418139,"[15, 'TAYAK', 1217970, array([-4.87520618,  0.82641612, -0.25759014]), array([-0.98682913,  0.15078749, -0.05857818])]"
143,7.25334167894,4.01983037647,103.24899811,56.0678650795,274.574419512,33.6274998719,316,70,-28,0.0175835810072,"[15, 'TAYAK', 1286176, array([-4.82767905,  0.82355139, -0.30271352]), array([-0.98682913,  0.15078749, -0.05857818])]"
108,128.490480881,45.8837487955,19.4017073632,17.5936489988,274.612504134,38.8341450637,302,18,12,0.0177551734168,"[15, 'TAYAK', 1224816, array([-4.90496056,  0.68154232, -0.34773493]), array([-0.98682913,  0.15078749, -0.05857818])]"
103,151.738048789,33.961502854,34.8213137259,33.9059111562,273.31651779,37.8648092719,300,34,-4,0.0179124786979,"[15, 'TAYAK', 1218148, array([-4.90103071,  0.68616983, -0.35415739]), array([-0.98682913,  0.15078749, -0.05857818])]"
132,175.60544507,9.76534875183,72.4828726034,52.8355159543,272.64052274,35.4368634098,308,58,-20,0.0179549420527,"[15, 'TAYAK', 1252700, array([-4.87869746,  0.70159511, -0.2118454 ]), array([-0.98682913,  0.15078749, -0.05857818])]"
150,106.473787339,50.4451830718,9.72005811241,5.54789290336,275.207347741,39.0084399562,326,8,46,0.0181394211199,"[15, 'TAYAK', 1321133, array([-4.90826145,  0.65896143, -0.28971073]), array([-0.98682913,  0.15078749, -0.05857818])]"
107,155.064094659,30.7772986359,37.5972247988,37.7551839935,271.798480399,37.0644502006,300,38,-6,0.0182146581357,"[15, 'TAYAK', 1218507, array([-4.89589573,  0.70736553, -0.20942773]), array([-0.98682913,  0.15078749, -0.05857818])]"
47,21.3925526171,19.9926055879,135.702017999,48.5301703523,276.88386456,34.5510352484,64,50,-168,0.0185297703199,"[15, 'TAYAK', 263706, array([-4.84059377,  0.74028367, -0.37850103]), array([-0.98682913,  0.15078749, -0.05857818])]"
135,177.819220774,8.28572627324,76.0523887324,54.4686522372,273.512634816,34.2633215613,310,60,-20,0.0188042242713,"[15, 'TAYAK', 1260980, array([-4.84077547,  0.81445341, -0.34375189]), array([-0.98682913,  0.15078749, -0.05857818])]"
134,178.644418905,7.13193985619,78.940029378,53.4141572283,273.794925716,35.6584496397,310,60,-22,0.0189320880706,"[15, 'TAYAK', 1260979, array([-4.88002547,  0.67275061, -0.34867323]), array([-0.98682913,  0.15078749, -0.05857818])]"
39,67.204735837,48.8271873459,174.797417424,14.8071558781,276.436850273,37.3514125667,62,16,158,0.0189428909802,"[15, 'TAYAK', 252709, array([-4.86897044,  0.82043023, -0.23432794]), array([-0.98682913,  0.15078749, -0.05857818])]"
59,52.2333218652,43.3143999666,166.745879185,23.7519793435,276.330186549,37.2970279034,68,24,172,0.0189674422565,"[15, 'TAYAK', 277736, array([-4.88464438,  0.71818035, -0.20007213]), array([-0.98682913,  0.15078749, -0.05857818])]"
46,21.9503229144,21.339458565,136.376987781,46.6275802979,275.696119169,35.6195795657,64,48,-168,0.0190491771866,"[15, 'TAYAK', 263526, array([-4.87600953,  0.67222478, -0.22847317]), array([-0.98682913,  0.15078749, -0.05857818])]"
128,171.289720318,14.9481869918,62.0049893336,51.0483774193,272.056480375,34.9812563951,306,54,-16,0.0190968408081,"[15, 'TAYAK', 1244242, array([-4.86178352,  0.7788605 , -0.20164335]), array([-0.98682913,  0.15078749, -0.05857818])]"
117,122.710455927,47.7266143086,15.3240383291,15.197478138,272.945535968,38.2785867704,304,16,18,0.0192437498984,"[15, 'TAYAK', 1232739, array([-4.89822573,  0.75539086, -0.19546069]), array([-0.98682913,  0.15078749, -0.05857818])]"
157,30.5502172004,29.4083326662,148.650149375,39.8829873456,276.248096008,36.1343744331,332,86,-50,0.0192881874989,"[15, 'TAYAK', 1352405, array([-4.87887895,  0.67540681, -0.22373908]), array([-0.98682913,  0.15078749, -0.05857818])]"
160,103.357777411,51.4266943655,7.74071451797,4.46353516823,274.216784176,38.2168498235,334,8,56,0.0196524681864,"[15, 'TAYAK', 1353538, array([-4.88799622,  0.80339368, -0.21068598]), array([-0.98682913,  0.15078749, -0.05857818])]"
5,87.1633320985,51.76241297,182.242034701,3.99024039816,275.360740269,37.9518836518,32,8,120,0.0197385268657,"[15, 'TAYAK', 130470, array([-4.87905358,  0.82176395, -0.22793005]), array([-0.98682913,  0.15078749, -0.05857818])]"
55,59.4735354445,45.6223358438,170.745697847,19.5449439127,276.784345603,37.8924104732,68,20,168,0.0198021095404,"[15, 'TAYAK', 277374, array([-4.8945499 ,  0.65224612, -0.26418604]), array([-0.98682913,  0.15078749, -0.05857818])]"
138,116.013561289,49.921467338,13.4488297679,10.3730686103,275.172557886,38.1809385469,314,12,30,0.01985239989,"[15, 'TAYAK', 1272885, array([-4.87799797,  0.82423608, -0.35046936]), array([-0.98682913,  0.15078749, -0.05857818])]"
26,182.675856151,2.45915300527,89.1659413244,54.9503551702,274.395085113,34.9373830208,54,68,-152,0.0198931361892,"[15, 'TAYAK', 224834, array([-4.86141336,  0.7167061 , -0.38308848]), array([-0.98682913,  0.15078749, -0.05857818])]"
124,124.710455927,47.7266143086,17.3240383291,15.197478138,274.945535968,38.2785867704,306,16,18,0.0200066376198,"[15, 'TAYAK', 1240839, array([-4.88290358,  0.79646801, -0.37631762]), array([-0.98682913,  0.15078749, -0.05857818])]"
25,76.2436816554,50.7022403065,178.589270307,9.92544698093,276.319606156,37.5493567913,54,12,146,0.0201884422852,"[15, 'TAYAK', 219943, array([-4.86795291,  0.83930787, -0.25716898]), array([-0.98682913,  0.15078749, -0.05857818])]"
156,103.602916276,51.2460038881,7.7339534925,4.69226129988,274.009206212,38.3606722079,332,8,54,0.0202354025695,"[15, 'TAYAK', 1345437, array([-4.89407256,  0.77441065, -0.19375171]), array([-0.98682913,  0.15078749, -0.05857818])]"
94,130.292922225,44.9475293618,19.3724158617,19.6834980794,272.842651848,38.4965214801,300,20,10,0.0202686561883,"[15, 'TAYAK', 1216895, array([-4.90892266,  0.68927906, -0.21010077]), array([-0.98682913,  0.15078749, -0.05857818])]"
6,150.536935208,34.137671103,33.3484940499,33.9764608625,272.048784504,37.6284612071,32,88,-124,0.0203074514716,"[15, 'TAYAK', 137548, array([-4.90456763,  0.67944565, -0.21728615]), array([-0.98682913,  0.15078749, -0.05857818])]"
85,104.480326453,50.8442991655,9.58121299929,3.97805220586,276.36748212,38.8738169628,190,84,94,0.0207493814136,"[15, 'TAYAK', 777197, array([-4.89593552,  0.68644643, -0.3730863 ]), array([-0.98682913,  0.15078749, -0.05857818])]"
83,100.245440244,50.961014023,7.79085905108,1.98903937517,276.181122534,38.9684235614,188,84,92,0.0209097884194,"[15, 'TAYAK', 769096, array([-4.90247952,  0.65682568, -0.33952881]), array([-0.98682913,  0.15078749, -0.05857818])]"
44,63.0889190984,47.7332216141,172.862259725,17.0911462701,276.372109921,37.2271021207,64,18,162,0.0209496770853,"[15, 'TAYAK', 260991, array([-4.86910977,  0.81711722, -0.21543641]), array([-0.98682913,  0.15078749, -0.05857818])]"
127,169.998443278,17.4898984574,58.0467566255,49.8717275296,272.629781949,34.7599302786,306,52,-14,0.0209705298128,"[15, 'TAYAK', 1244063, array([-4.84618965,  0.83942246, -0.32205827]), array([-0.98682913,  0.15078749, -0.05857818])]"
71,52.4642936434,43.925774901,167.778896622,23.9378745766,276.969205283,36.5180039407,166,86,66,0.0211200916367,"[15, 'TAYAK', 680163, array([-4.85601215,  0.83158159, -0.23410984]), array([-0.98682913,  0.15078749, -0.05857818])]"
163,103.102243208,51.598932671,7.74873177848,4.22943280592,274.426857984,38.0805460342,336,8,58,0.0211280413684,"[15, 'TAYAK', 1361639, array([-4.88199854,  0.83074311, -0.22761947]), array([-0.98682913,  0.15078749, -0.05857818])]"
78,81.1223112498,50.381028924,180.841644108,7.95589051035,277.223586822,38.4972134466,180,84,82,0.0211381082724,"[15, 'TAYAK', 736691, array([-4.89218379,  0.66319642, -0.35296992]), array([-0.98682913,  0.15078749, -0.05857818])]"
48,65.0889190984,47.7332216141,174.862259725,17.0911462701,278.372109921,37.2271021207,66,18,162,0.0213691399906,"[15, 'TAYAK', 269091, array([-4.858159  ,  0.76530374, -0.39170477]), array([-0.98682913,  0.15078749, -0.05857818])]"
119,126.791481973,47.1155385592,17.2218390016,17.2802771297,273.282011493,37.753787104,304,18,16,0.0214112598815,"[15, 'TAYAK', 1232918, array([-4.87876205,  0.84842731, -0.26023272]), array([-0.98682913,  0.15078749, -0.05857818])]"
122,167.523994508,18.8732925544,55.2005516716,48.0124023488,271.820629212,35.8427432187,304,50,-14,0.0216473445567,"[15, 'TAYAK', 1235783, array([-4.88175152,  0.71960454, -0.18569967]), array([-0.98682913,  0.15078749, -0.05857818])]"
113,158.011257974,29.6147044152,39.8124216995,39.7371349388,272.498221826,36.0992260467,302,40,-6,0.0216943255491,"[15, 'TAYAK', 1226787, array([-4.86295063,  0.83940355, -0.33903348]), array([-0.98682913,  0.15078749, -0.05857818])]"
54,61.25897659,46.3002837833,172.859856091,19.3817503676,278.403656594,37.2976289504,68,20,166,0.0217782148367,"[15, 'TAYAK', 277373, array([-4.86542693,  0.71632902, -0.39278995]), array([-0.98682913,  0.15078749, -0.05857818])]"
16,81.3602136046,51.4127988225,180.43839855,7.17567654747,276.015703814,37.6668145405,46,10,136,0.0217989296581,"[15, 'TAYAK', 187358, array([-4.86943521,  0.84688481, -0.25379792]), array([-0.98682913,  0.15078749, -0.05857818])]"
31,9.20801382259,5.62892463186,107.284783304,54.9503551702,275.329535784,34.4611808409,58,62,-158,0.0218143713318,"[15, 'TAYAK', 240491, array([-4.84821912,  0.73250167, -0.39488502]), array([-0.98682913,  0.15078749, -0.05857818])]"
140,5.32414384916,2.45915300527,98.8340586756,54.9503551702,273.604914887,34.9373830208,314,68,-28,0.0219257506325,"[15, 'TAYAK', 1277896, array([-4.87020654,  0.70835099, -0.18659704]), array([-0.98682913,  0.15078749, -0.05857818])]"
84,102.480326453,50.8442991655,7.58121299929,3.97805220586,274.36748212,38.8738169628,188,84,94,0.0219765810419,"[15, 'TAYAK', 769097, array([-4.90983238,  0.67569166, -0.21030863]), array([-0.98682913,  0.15078749, -0.05857818])]"
2,96.2471288312,50.9959008686,5.98905261553,0.209014937796,275.819774607,39.0033196357,4,6,88,0.0220071777507,"[15, 'TAYAK', 16874, array([-4.90790796,  0.63970759, -0.29613647]), array([-0.98682913,  0.15078749, -0.05857818])]"
100,145.176457461,38.6609986558,27.6909114304,29.9798507651,272.051945993,36.8723041284,300,30,2,0.0220835640264,"[15, 'TAYAK', 1217791, array([-4.87247325,  0.84699763, -0.24892206]), array([-0.98682913,  0.15078749, -0.05857818])]"
161,33.0556825827,32.1535874388,152.438133037,37.9727358229,276.352970447,35.5593524264,334,88,-52,0.0221339141511,"[15, 'TAYAK', 1360684, array([-4.85658443,  0.78455738, -0.18794438]), array([-0.98682913,  0.15078749, -0.05857818])]"
148,111.050138645,50.8313976288,11.5675389138,7.64427005629,275.520279565,38.1292667041,322,10,40,0.0221375057981,"[15, 'TAYAK', 1305110, array([-4.87431748,  0.83592433, -0.35294558]), array([-0.98682913,  0.15078749, -0.05857818])]"
120,167.006529942,20.24413431,54.4361408899,46.1429129411,273.075769131,36.8894216118,304,48,-14,0.0221602798727,"[15, 'TAYAK', 1235603, array([-4.89881265,  0.64805809, -0.33666323]), array([-0.98682913,  0.15078749, -0.05857818])]"
1,96.4937854511,50.9836106388,5.97815812992,0.417777998483,275.639679905,39.0132754325,2,6,86,0.0222151121678,"[15, 'TAYAK', 8773, array([-4.9092189 ,  0.63893676, -0.28324792]), array([-0.98682913,  0.15078749, -0.05857818])]"
110,132.292922225,44.9475293618,21.3724158617,19.6834980794,274.842651848,38.4965214801,302,20,10,0.0222595036567,"[15, 'TAYAK', 1224995, array([-4.89216321,  0.74015664, -0.40077095]), array([-0.98682913,  0.15078749, -0.05857818])]"
162,105.357777411,51.4266943655,9.74071451797,4.46353516823,276.216784176,38.2168498235,336,8,56,0.0223668797734,"[15, 'TAYAK', 1361638, array([-4.87396078,  0.81514178, -0.37636002]), array([-0.98682913,  0.15078749, -0.05857818])]"
3,96.0,51.0,6.0,0.0,276.0,39.0,6,6,90,0.0223950279281,"[15, 'TAYAK', 24975, array([-4.9067662 ,  0.63904052, -0.30897203]), array([-0.98682913,  0.15078749, -0.05857818])]"
82,96.0,51.0,186.0,0.0,276.0,39.0,186,84,90,0.0223950279281,"[15, 'TAYAK', 760995, array([-4.9067662 ,  0.63904052, -0.30897203]), array([-0.98682913,  0.15078749, -0.05857818])]"
50,61.0647036907,46.9807457956,172.969467099,19.1941888571,278.015924839,36.7126086695,66,20,164,0.0224079872406,"[15, 'TAYAK', 269272, array([-4.84681765,  0.8378698 , -0.34305384]), array([-0.98682913,  0.15078749, -0.05857818])]"
130,118.508672697,49.0849039163,13.3515620647,12.7681651935,273.130445841,38.0627726138,308,14,24,0.0224253978252,"[15, 'TAYAK', 1248762, array([-4.88845683,  0.80949356, -0.19814418]), array([-0.98682913,  0.15078749, -0.05857818])]"
8,153.768871189,33.1638553604,35.452478759,35.9746455315,272.815889906,36.6118276658,34,88,-126,0.0224520545553,"[15, 'TAYAK', 145647, array([-4.86877096,  0.83202937, -0.35904831]), array([-0.98682913,  0.15078749, -0.05857818])]"
22,180.746658321,4.01983037647,84.7510018897,56.0678650795,273.425580488,33.6274998719,52,70,-152,0.022728062699,"[15, 'TAYAK', 216914, array([-4.82770297,  0.84898668, -0.2691157 ]), array([-0.98682913,  0.15078749, -0.05857818])]"
24,80.6046294624,50.2227029077,180.418074104,8.07587311066,276.927300249,38.6228614764,54,10,144,0.0227889108368,"[15, 'TAYAK', 219762, array([-4.8984588 ,  0.64152414, -0.32925852]), array([-0.98682913,  0.15078749, -0.05857818])]"
79,83.3056482858,50.6505774723,180.629448122,5.96701169086,275.435759234,38.7165461084,180,84,84,0.0228178267113,"[15, 'TAYAK', 736692, array([-4.90714659,  0.65860513, -0.22211451]), array([-0.98682913,  0.15078749, -0.05857818])]"
34,14.354405198,13.5223995441,122.85195755,52.8371781241,275.0727442,33.8480768532,60,56,-164,0.0229211959937,"[15, 'TAYAK', 248048, array([-4.83211186,  0.82178608, -0.21102246]), array([-0.98682913,  0.15078749, -0.05857818])]"
139,184.539240742,0.253809266058,94.1741340997,55.193977787,274.715675896,34.8048227451,314,66,-26,0.0229374639689,"[15, 'TAYAK', 1277717, array([-4.85756641,  0.71858529, -0.39887437]), array([-0.98682913,  0.15078749, -0.05857818])]"
153,103.837344468,51.0571775981,7.72848269357,4.91533088909,273.804295818,38.511883168,330,8,52,0.02296995933,"[15, 'TAYAK', 1337336, array([-4.90020175,  0.74382921, -0.1768313 ]), array([-0.98682913,  0.15078749, -0.05857818])]"
0,96.7394994973,50.963150778,5.9673691927,0.626037581768,275.459846718,39.0298580605,0,6,84,0.0230126894466,"[15, 'TAYAK', 672, array([-4.91069702,  0.63672899, -0.27031292]), array([-0.98682913,  0.15078749, -0.05857818])]"
146,9.92723493763,6.76176119786,109.842834649,55.4507588676,275.392944605,33.6939976471,318,72,-30,0.0230322211232,"[15, 'TAYAK', 1294455, array([-4.82565366,  0.8059675 , -0.37761178]), array([-0.98682913,  0.15078749, -0.05857818])]"
61,48.8980707714,41.9086253742,164.669828538,25.8470136981,276.158044677,37.095269334,68,26,174,0.0230721956224,"[15, 'TAYAK', 277917, array([-4.88244311,  0.73044986, -0.1765708 ]), array([-0.98682913,  0.15078749, -0.05857818])]"
118,128.650890157,46.4988358319,19.309977261,17.447865423,274.943356006,38.2896048139,304,18,14,0.0231514306725,"[15, 'TAYAK', 1232917, array([-4.88352625,  0.78797534, -0.39764507]), array([-0.98682913,  0.15078749, -0.05857818])]"
149,19.0590132671,18.9550639716,132.307922787,48.97353863,275.260323259,34.7782708312,324,80,-40,0.0231891807794,"[15, 'TAYAK', 1319470, array([-4.8554886 ,  0.75953072, -0.17549455]), array([-0.98682913,  0.15078749, -0.05857818])]"
105,154.060818856,31.912028779,37.4021780631,35.7722866088,273.160962548,37.9887143784,300,36,-6,0.0231986524398,"[15, 'TAYAK', 1218327, array([-4.90905591,  0.64152232, -0.33206744]), array([-0.98682913,  0.15078749, -0.05857818])]"
35,13.510471781,12.371984313,119.841219945,52.0419758133,274.606021075,35.2089845863,60,56,-162,0.0232474654893,"[15, 'TAYAK', 248049, array([-4.87400303,  0.68752476, -0.18908626]), array([-0.98682913,  0.15078749, -0.05857818])]"
80,87.5196735468,50.8442991655,182.418787001,3.97805220586,275.63251788,38.8738169628,182,84,86,0.0233300120749,"[15, 'TAYAK', 744793, array([-4.9090644 ,  0.63989264, -0.25160242]), array([-0.98682913,  0.15078749, -0.05857818])]"
